·단기	0 1 0 0 0 0 0 0
·단점	0 1 0 0 0 0 0 0
·단편	0 3 0 0 0 0 0 0
·당사	0 1 0 0 0 0 0 0
·대학	0 1 0 0 0 0 0 0
·마술	1 0 0 0 0 0 0 0
·반장	0 2 0 0 0 0 0 0
·부금	0 2 0 0 0 0 0 0
·부점	0 2 0 0 0 0 0 0
·부통	0 1 0 0 0 0 0 0
·북도	1 0 0 0 0 0 0 0
·북미	1 0 0 0 0 0 0 0
·북적	0 3 0 0 0 0 0 0
·북한	12 0 0 0 0 0 0 0
·비속	0 1 0 0 0 0 0 0
·상층	0 1 0 0 0 0 0 0
·서독	4 0 0 0 0 0 0 0
·서양	0 6 0 0 0 0 0 0
·서유	1 0 0 0 0 0 0 0
·소공	2 0 0 0 0 0 0 0
·소농	0 1 0 0 0 0 0 0
·수·	1 0 0 0 0 0 0 0
·순(	1 0 0 0 0 0 0 0
·식·	0 1 0 0 0 0 0 0
·아메	0 1 0 0 0 0 0 0
·어촌	0 1 0 0 0 0 0 0
·일락	1 0 0 0 0 0 0 0
·일본	0 1 0 0 0 0 0 0
·입국	0 1 0 0 0 0 0 0
·장기	0 1 0 0 0 0 0 0
·재계	0 3 0 0 0 0 0 0
·정적	1 0 0 0 0 0 0 0
·정조	2 0 0 0 0 0 0 0
·중·	0 3 0 0 0 0 0 0
·중기	0 1 0 0 0 0 0 0
·중등	0 1 0 0 0 0 0 0
·중반	0 1 0 0 0 0 0 0
·지사	0 1 0 0 0 0 0 0
·천민	0 1 0 0 0 0 0 0
·초본	0 4 0 0 0 0 0 0
·축협	1 0 0 0 0 0 0 0
·출금	0 2 0 0 0 0 0 0
·케네	1 0 0 0 0 0 0 0
·피고	0 1 0 0 0 0 0 0
·하류	0 1 0 0 0 0 0 0
·학장	0 1 0 0 0 0 0 0
·허가	0 2 0 0 0 0 0 0
·현대	0 3 0 0 0 0 0 0
α)선	0 1 0 0 0 0 0 0
γ)선	0 1 0 0 0 0 0 0
ᄀ자식	0 1 0 0 0 0 0 0
―TV	2 0 0 0 0 0 0 0
….지	0 0 0 1 0 0 0 0
ㄴ가고	0 0 0 0 0 0 5 0
ㄴ가는	0 0 0 0 0 0 1 0
ㄴ가라	0 0 0 0 0 0 56 0
ㄴ가마	0 0 0 0 0 0 2 0
ㄴ가요	0 0 0 0 0 0 431 0
ㄴ가유	0 0 0 0 0 0 3 0
ㄴ감유	0 0 0 0 0 0 1 0
ㄴ갑다	0 0 0 0 0 0 7 0
ㄴ갑데	0 0 0 0 0 0 1 0
ㄴ갑습	0 0 0 0 0 0 1 0
ㄴ개벼	0 0 0 0 0 0 1 0
ㄴ거냐	0 0 0 0 0 0 1 0
ㄴ거야	0 0 0 0 0 0 14 0
ㄴ거요	0 0 0 0 0 0 2 0
ㄴ건지	0 0 0 0 0 0 2 0
ㄴ걸까	0 0 0 0 0 0 1 0
ㄴ걸요	0 0 0 0 0 0 29 0
ㄴ걸이	0 0 0 0 0 0 1 0
ㄴ게로	0 0 0 0 0 0 1 0
ㄴ기라	0 0 0 0 0 0 3 0
ㄴ기요	0 0 0 0 0 0 2 0
ㄴ깨내	0 0 0 0 0 0 1 0
ㄴ께야	0 0 0 0 0 0 1 0
ㄴ다거	0 0 0 0 0 0 172 0
ㄴ다게	0 0 0 0 0 0 1 0
ㄴ다고	0 0 0 0 0 0 8811 0
ㄴ다구	0 0 0 0 0 0 242 0
ㄴ다굽	0 0 0 0 0 0 1 0
ㄴ다기	0 0 0 0 0 0 80 0
ㄴ다길	0 0 0 0 0 0 3 0
ㄴ다꼬	0 0 0 0 0 0 4 0
ㄴ다나	0 0 0 0 0 0 22 0
ㄴ다냐	0 0 0 0 0 0 17 0
ㄴ다넌	0 0 0 0 0 0 10 0
ㄴ다네	0 0 0 0 0 0 53 0
ㄴ다노	0 0 0 0 0 0 1 0
ㄴ다누	0 0 0 0 0 0 3 0
ㄴ다느	0 0 0 0 0 0 53 0
ㄴ다는	0 0 0 0 0 0 15269 0
